gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tb927.4.4970,1927.7861953706333,0.7215513124840517,0.09457538435638249,7.629377531949277,2.3588989856395132e-14,2.8161251643470176e-13
Tb927.4.4980,1161.4137785136975,0.6666074852306294,0.09793681807655187,6.806505442208452,9.999794943765724e-12,9.141544826544886e-11
Tb927.4.5060,1170.1420989939793,1.3979546827421552,0.10665390004692253,13.107393936153514,2.9868659197132535e-39,1.9001377165956642e-37
Tb927.4.5120,2584.8484050095726,0.6688828030955148,0.1007042056677843,6.642054308060475,3.093409339661248e-11,2.702877323308906e-10
Tb927.4.5190,1509.1960526854875,0.6902420177824137,0.09172351876183892,7.525245728684204,5.2621264704122856e-14,6.071382690334076e-13
Tb927.4.5240,1304.4283142201377,0.7909768406596442,0.09539993449099099,8.291167545134314,1.1214218885546546e-16,1.6098557188401286e-15
Tb927.4.5300,208.03183357827194,0.8988751200963074,0.17763294992857262,5.060294953485551,4.186084132187403e-07,2.13745736227359e-06
Tb927.4.5390,1615.2230760630525,1.3089631600814626,0.09102832737289128,14.379734285563496,6.93603350822724e-47,6.19441146388602e-45
Tb927.4.540,1131.3859824141691,0.7113720696666345,0.09753499411817924,7.293506049784485,3.0199115206263096e-13,3.23517164977822e-12
Tb927.4.970,233.3004425894068,1.4069261624810787,0.164178854722152,8.56947238949918,1.0396024262625471e-17,1.6310519147173204e-16
Tb927.5.1030,761.2082239299021,0.6004278316980851,0.11497323836359195,5.222326867051349,1.7668872772329352e-07,9.530109774064752e-07
Tb927.5.1080,144.46648058593885,0.60423313591288,0.19960340771608073,3.0271684377871515,0.0024685636182928206,0.00659229985241625
Tb927.5.1110,18466.20718308196,0.6017424960067297,0.0816338528522146,7.371237237768146,1.6905169782626123e-13,1.8472378463650756e-12
Tb927.5.1150,1935.4625683935858,1.4177933683376365,0.1228023696211134,11.545325816692346,7.7945544157641435e-31,3.1752553251586564e-29
Tb927.5.1480,159.82377357992104,0.6046430039586302,0.2067392137782009,2.9246652964798368,0.0034482688902394308,0.008899005682840744
Tb927.5.1510,1105.1063625850663,0.6119712820503209,0.10614542229063316,5.7654043749027934,8.14622809213911e-09,5.247029578348686e-08
Tb927.5.1560,2053.7705032560934,1.7021860932456676,0.1416398427447728,12.017706743101328,2.8682149443766834e-33,1.338692482581439e-31
Tb927.5.1590,867.8871229869828,0.8966697675967363,0.1048953508733114,8.548231738885166,1.249885711146787e-17,1.947808470659624e-16
Tb927.5.1970,942.7656050930992,0.7469750471201293,0.10882122814832146,6.864240183928223,6.684608092717139e-12,6.227346034619538e-11
Tb927.5.2160,815.0911115383024,1.7373549501300325,0.1328943392495088,13.073205073604774,4.684921886777199e-39,2.940105032728826e-37
Tb927.5.2260,487.939423556495,2.386632417986882,0.16632094812096737,14.349559961930073,1.0721534562581247e-46,9.48396314450044e-45
Tb927.5.2310,2020.437498105608,0.7087743263337376,0.10152258895359104,6.981444559670747,2.921602000211159e-12,2.8384769223808833e-11
Tb927.5.2325,795.9171698491109,0.7803182612746931,0.1164748178013131,6.699458956061968,2.0919261243744824e-11,1.8557602524536955e-10
Tb927.5.2520,1487.656083708194,0.9289853119142265,0.11417614452006844,8.13642215560135,4.071304178038095e-16,5.610426291634692e-15
Tb927.5.2530,2895.0324248046963,1.1432340882389957,0.08369829442340607,13.65898906440909,1.7844381343130807e-42,1.3927614614705795e-40
Tb927.5.2650,1132.7002176094954,0.7609618514451552,0.12297530583174238,6.187924041321926,6.096168882487484e-10,4.581004577713896e-09
Tb927.5.2660,2513.951724642476,0.8635346057597122,0.10447578862797322,8.265404043368017,1.3922239111057318e-16,1.9863249902227398e-15
Tb927.5.2730,1189.1110823912152,0.6657783351865552,0.09804878714894713,6.790276091586558,1.1191915309977426e-11,1.0201227615217894e-10
Tb927.5.290,363.72457364321366,0.9031741909174956,0.13229402809177956,6.827021627090487,8.669563022993557e-12,7.972564490847936e-11
Tb927.5.2970,1907.660063104892,0.6922534454656816,0.10037423099214096,6.896724773113164,5.321513800602721e-12,4.9975955692616864e-11
Tb927.5.3040,777.7869141159035,1.0448065155686193,0.10979870091234487,9.515654619654518,1.805723744402411e-21,3.946249914825787e-20
Tb927.5.3230,4079.973916001527,0.7977660202375855,0.10363905255168285,7.697542582606634,1.3870787304112537e-14,1.690706987934347e-13
Tb927.5.3340,373.59255179949196,0.7197207058668909,0.13846637284903385,5.197801394361524,2.0165941198770336e-07,1.0820407963846268e-06
Tb927.5.3370,2155.173780195722,0.7321877398807835,0.08638347991654739,8.476015791307889,2.330371400580375e-17,3.5309118382692535e-16
Tb927.5.3440,95.66684668176856,0.6873755910171336,0.2388793613093151,2.8775009580131914,0.004008386931644346,0.01016932472578877
Tb927.5.3470,1363.0962709237751,0.6453358369780773,0.09529363240041319,6.772077217777241,1.2694634832623787e-11,1.1525686053314736e-10
Tb927.5.3510,3967.1780513270933,0.8076067012317497,0.09223416758088031,8.756046944572443,2.0221752156084044e-18,3.3841375500127673e-17
Tb927.5.3520,762.8508834596981,1.254349751489317,0.10866779977298606,11.542975509854191,8.01054084845447e-31,3.248991414866599e-29
Tb927.5.3720,1195.0222151803753,1.7176262327705125,0.14711571587425196,11.675341567441128,1.7037999152121645e-31,7.193133460222993e-30
Tb927.5.3760,959.4888954174926,0.7188647056350547,0.11596321776451442,6.199075185157827,5.679589730935651e-10,4.2818205698807084e-09
Tb927.5.3770,37.55140562315154,0.8721483354013608,0.3861789223865717,2.258404808868169,0.023920433196538467,0.04992651315268523
Tb927.5.3810,2340.8265085248217,1.0438750857299148,0.11337686099983342,9.207126361801889,3.349722559363068e-20,6.536181330118524e-19
Tb927.5.3820,1952.1055592312903,0.9829408673060165,0.09310392034670345,10.557459488770277,4.691882978765116e-26,1.4241244806134115e-24
Tb927.5.3840,1443.6241851249035,0.6443388514957613,0.09307866665897278,6.922519140250781,4.436818246060203e-12,4.200730669664339e-11
Tb927.5.3850,3002.603743212952,0.9254127095092151,0.08022444460880447,11.535295931580098,8.758545570773887e-31,3.5216178035215527e-29
Tb927.5.3950,1613.7882900707084,0.8127892543967185,0.0898727949120062,9.043774094179605,1.5135386697889696e-19,2.800455658650673e-18
Tb927.5.4020,2526.8477595678046,1.871015668101119,0.3929267559563461,4.761741570759787,1.919293674488327e-06,8.931061948220231e-06
Tb927.5.4270,2479.0390681022313,0.8649308455301045,0.10890910469318243,7.941768027262536,1.993194478346896e-15,2.6111128793915333e-14
Tb927.5.4290,895.7698349953371,1.288038951887033,0.11121028059195094,11.582013326745056,5.083785743479521e-31,2.089300972806982e-29
Tb927.5.4310,2538.0944213787484,1.1477136331421405,0.10096679694507715,11.367238219574912,6.088360958324324e-30,2.2987275032892814e-28
Tb927.5.440,155.49612703609822,2.0006987382925083,0.4707898765486404,4.2496638903105275,2.1409151863131965e-05,8.512337435991853e-05
Tb927.5.445,31.80373127255207,1.491517650991121,0.4051823179604461,3.6811025182414867,0.00023222760088706688,0.0007650668954572057
Tb927.5.450,452.8801221042918,0.7095758453664335,0.13133946064744562,5.402609709744029,6.567826187301545e-08,3.7493527736728186e-07
