gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PBANKA_1420600,31867.64446868389,2.136773368405929,0.1468514680933517,14.550575463417282,5.791380479509276e-48,4.454774880053025e-47
PBANKA_1420700,910.337569244878,1.9291795225177457,0.25281345253023785,7.630842042659916,2.3322529980365152e-14,5.994892071876077e-14
PBANKA_1421400,234.724676615383,3.2110047769894297,0.47894836118745593,6.7042817915242265,2.0239935267539353e-11,4.5661861853028283e-11
PBANKA_1421600,382.40386184533236,2.788719461094402,0.45296917535881615,6.156532525387272,7.435490981242702e-10,1.5579412292131492e-09
PBANKA_1422800,141.34325004859554,1.9870379579546875,0.695912794352108,2.855297350589181,0.004299655241143519,0.005923969443353293
PBANKA_1423000,11090.641101211424,5.526100455164747,0.1442506260675144,38.30902233019312,2.2250738585072014e-308,2.2250738585072014e-308
PBANKA_1423100,2108.494526530969,3.129218171830441,0.17960165222950197,17.423103479202986,5.510541762286352e-68,6.866161721241059e-67
PBANKA_1423700,1989.701596060305,1.3640750763131158,0.5679492025201989,2.4017554215416,0.016316613596559885,0.021316398468620757
PBANKA_1424500,2871.1341162566055,4.06272652491683,1.0076618102677795,4.031835367301642,5.5342951495944724e-05,8.819907971450342e-05
PBANKA_1424600,14271.841790038694,2.9445783359687394,0.1451919425184371,20.280590540310627,1.9082656305377202e-91,3.6370129387952253e-90
PBANKA_1425200,409.15807809172867,2.961077926318457,0.3295067432017856,8.98639553638856,2.554713108697136e-19,8.226879635391402e-19
PBANKA_1425800,840.6704484431044,4.565167442240119,0.284558162169429,16.043002974983967,6.39841759728899e-58,6.331972491470989e-57
PBANKA_1425900,62901.81023706647,6.662279698405852,0.11935801570096219,55.81761442061361,2.2250738585072014e-308,2.2250738585072014e-308
PBANKA_1426500,9571.776989939695,3.9497254812572766,0.14259723131976712,27.698472436678774,7.284328239729592e-169,3.570014583014141e-167
PBANKA_1426600,2954.2752582223097,2.6695442458042575,0.147726279715947,18.07088251959872,5.4042291200847334e-73,7.577701104075214e-72
PBANKA_1427600,578.7066996809384,2.5860378365607217,0.3109615826910233,8.31626149500999,9.078140712545368e-17,2.6215551126127087e-16
PBANKA_1428900,23129.03923062402,1.5599090468379366,0.09811152301214268,15.899345958016326,6.402973823507545e-57,6.205217193176991e-56
PBANKA_1428980,5084.740099518675,2.4751291014172034,0.4971085641448019,4.979051418426634,6.389666706106922e-07,1.1557548284578637e-06
PBANKA_1429100,547.8349116991395,3.9455237594558814,1.1735741123014385,3.3619723868299283,0.0007738786200656765,0.001136523795336179
PBANKA_1429300,533.1752741797883,2.11388706997144,0.25632580089815576,8.246875899985334,1.6258911060049708e-16,4.640507837771259e-16
PBANKA_1429400,2003.4486811258732,2.6929287231708128,0.14841041967863974,18.14514593383633,1.4026206176921108e-73,1.982935631495495e-72
PBANKA_1430600,2234.1095489903005,2.6435056036581748,0.6529148757790867,4.048775271820585,5.1486352688613186e-05,8.228222699863461e-05
PBANKA_1430700,13425.707109998979,1.6172314833369683,0.11230753444199285,14.400026599927477,5.172360785717901e-47,3.863130421379437e-46
PBANKA_1431400,606.2671962980531,2.9374952599623665,0.39595038481644956,7.418846836893716,1.1814443960229114e-13,2.9384789086195756e-13
PBANKA_1431500,947.6552867030238,3.9472001212188665,0.7540345514474351,5.23477354405295,1.651872645259149e-07,3.085494240473169e-07
PBANKA_1432200,8793.69883510456,3.8479380686639635,1.3708127579383524,2.807048625992589,0.004999769387551965,0.006844589855903808
PBANKA_1432400,2546.1633905609087,2.9490559178318607,0.5045243526039094,5.845220161547083,5.0589872360380045e-09,1.0165383958083395e-08
PBANKA_1432700,1298.4987649794414,1.1512311639999824,0.13591159647800594,8.470441035443814,2.4446564262399283e-17,7.23832104109935e-17
PBANKA_1432800,11148.080124745815,1.5834282421004582,0.17388932026725035,9.105954521340866,8.551115185804317e-20,2.8099641600350585e-19
PBANKA_1433600,1865.99401392083,3.7755076347618433,0.24190982328066343,15.60708690354217,6.5144237294869106e-55,5.975619342591737e-54
PBANKA_1433700,1594.3101870859202,4.287632641825473,0.262560235289514,16.330091405873713,6.029394887022806e-60,6.230374716590233e-59
PBANKA_1434400,2004.5626444147194,2.1758373628900043,0.2695082395652408,8.073361194447978,6.838891402642105e-16,1.905410674498986e-15
PBANKA_1434600,8717.232476823712,3.2338841399634894,0.5205080748716844,6.212937504880604,5.200313602740108e-10,1.0949596481055889e-09
PBANKA_1434900,375.4425494098814,2.832887003973274,0.5674769654156091,4.992073998807198,5.973435910994087e-07,1.0838963751049213e-06
PBANKA_1435000,31.537664949688487,1.559598454059424,0.7247651649933109,2.151867293558208,0.03140780788598789,0.03977961589497752
PBANKA_1435200,2193.6390241421627,1.091783035791154,0.23036264929786907,4.739409965629586,2.1434144761270466e-06,3.7466069613280508e-06
PBANKA_1435500,5762.846309499869,1.7754683025478786,0.15639671756904255,11.35233737731154,7.220624532673278e-30,3.311705333791149e-29
PBANKA_1435600,5210.394893913907,2.5847813477313566,0.1577700252906919,16.383221990165033,2.5203140361666745e-60,2.62541215184488e-59
PBANKA_1435900,66.0989328542178,2.7777812201571797,0.5140312495280971,5.403915078523538,6.520182281173391e-08,1.246391456869178e-07
PBANKA_1436100,4076.958991297442,1.1465097190245854,0.12039883084159331,9.522598442280797,1.6890194768516535e-21,5.884694805605016e-21
PBANKA_1436200,12468.18599116317,1.8066090323801234,0.10776822834733266,16.763837172468822,4.487069621047499e-63,5.008776631217013e-62
PBANKA_1436300,1696.342174942959,1.706125305015974,0.6946154412210996,2.4562156320865682,0.01404088782741404,0.018474663451770047
PBANKA_1436500,14230.012585543382,4.67320005129448,0.6225166952648562,7.506947342683265,6.05220574627799e-14,1.5244567190575888e-13
PBANKA_1437100,13960.904225066004,2.573263379958714,0.11172619573974002,23.031871468648127,2.235260000208896e-117,6.535595432428965e-116
PBANKA_1437600,31173.536198879872,4.002350563574782,1.2642477251934157,3.1657961361666422,0.0015465914467949335,0.002218160419511351
PBANKA_1437700,5948.556157993483,1.6232558094711191,0.7335226487829247,2.2129593573756137,0.026900447797375587,0.034298737454235576
